,start_time,end_time,data_source,regressor_name,num_samples,num_skipped,reaction_count_mean,reaction_count_stdev,feature_generator,num_features,error
0,Wed May 24 18:20:58 2017,Wed May 24 18:26:18 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_stemmed_bow_1000,1000,0.10613401532119793
0,Wed May 24 18:20:57 2017,Wed May 24 18:21:29 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_bow_100,100,0.12104544663887655
0,Wed May 24 18:21:00 2017,Wed May 24 18:23:11 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_bigram_stemmed_bow_500,500,0.12079182941562885
0,Wed May 24 18:20:57 2017,Wed May 24 18:32:12 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_lemmatized_bow_500,500,0.11743974057758134
0,Wed May 24 18:20:58 2017,Wed May 24 18:31:17 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_bigram_lemmatized_bow_100,100,0.12364058063146526
0,Wed May 24 18:20:57 2017,Wed May 24 18:30:59 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bigram_lemmatized_bow_100,100,0.12080740240412075
0,Wed May 24 18:21:00 2017,Wed May 24 18:23:03 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_bigram_stemmed_bow_250,250,0.12164634768172986
0,Wed May 24 18:20:58 2017,Wed May 24 18:21:29 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_bigram_bow_100,100,0.12426903278626768
0,Wed May 24 18:20:57 2017,Wed May 24 18:31:04 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bigram_lemmatized_bow_250,250,0.1182706685149372
0,Wed May 24 18:21:01 2017,Wed May 24 18:34:28 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_lemmatized_bow_1000,1000,0.10623915979565716
0,Wed May 24 18:20:57 2017,Wed May 24 18:24:14 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_stemmed_bow_500,500,0.10824361785995563
0,Wed May 24 18:20:57 2017,Wed May 24 18:23:07 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bigram_stemmed_bow_500,500,0.11592394112462327
0,Wed May 24 18:21:00 2017,Wed May 24 18:21:40 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bigram_bow_500,500,0.11745874003138715
0,Wed May 24 18:20:57 2017,Wed May 24 18:21:27 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bigram_bow_100,100,0.12128956296962967
0,Wed May 24 18:21:00 2017,Wed May 24 18:31:18 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_lemmatized_bow_100,100,0.12027700392516692
0,Wed May 24 18:20:57 2017,Wed May 24 18:21:58 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_bigram_bow_1000,1000,0.12108404883467885
0,Wed May 24 18:20:57 2017,Wed May 24 18:23:13 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_stemmed_bow_250,250,0.11820785541642312
0,Wed May 24 18:20:57 2017,Wed May 24 18:22:57 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_bow_500,500,0.12059752452864644
0,Wed May 24 18:20:57 2017,Wed May 24 18:23:00 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bigram_stemmed_bow_250,250,0.11790352159859167
0,Wed May 24 18:20:57 2017,Wed May 24 18:26:16 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_stemmed_bow_1000,1000,0.11834885630956912
0,Wed May 24 18:20:58 2017,Wed May 24 18:21:32 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_bigram_bow_250,250,0.12246983635684965
0,Wed May 24 18:20:58 2017,Wed May 24 18:33:23 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bigram_lemmatized_bow_1000,1000,0.11496250067531576
0,Wed May 24 18:21:00 2017,Wed May 24 18:21:32 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_100,100,0.11309767183528155
