,start_time,end_time,data_source,regressor_name,num_samples,num_skipped,reaction_count_mean,reaction_count_stdev,feature_generator,num_features,error
0,Sat May 20 12:33:45 2017,Sat May 20 12:34:40 2017,bild+spiegelonline+ihre.sz,KNeighbours,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_100,100,0.11418417988580995
0,Sat May 20 12:33:45 2017,Sat May 20 12:43:06 2017,foxnews+nytimes+theguardian,SVRLinear,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_1000,1000,0.10571714982021536
0,Sat May 20 12:33:45 2017,Sat May 20 12:36:02 2017,foxnews+nytimes+theguardian,SVRPoly,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_250,250,0.1293049037289858
0,Sat May 20 12:33:48 2017,Sat May 20 12:35:37 2017,foxnews+nytimes+theguardian,Ridge,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_500,500,0.09858228051114604
0,Sat May 20 12:33:48 2017,Sat May 20 12:34:28 2017,foxnews+nytimes+theguardian,ExtraTrees,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_100,100,0.10576877763744984
0,Sat May 20 12:33:45 2017,Sat May 20 12:36:00 2017,foxnews+nytimes+theguardian,SVRSigmoid,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_250,250,0.12321159089698605
0,Sat May 20 12:33:46 2017,Sat May 20 12:34:56 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_250,250,0.1102221804106753
1,Sat May 20 13:19:17 2017,Sat May 20 13:39:07 2017,foxnews+nytimes+theguardian,GradientBoosting,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_1000,1000,0.10146815126383486
0,Sat May 20 12:33:46 2017,Sat May 20 12:34:45 2017,foxnews+nytimes+theguardian,Ridge,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_250,250,0.09968663556976083
0,Sat May 20 12:33:48 2017,Sat May 20 12:35:58 2017,foxnews+nytimes+theguardian,ExtraTrees,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_500,500,0.1074919755640276
1,Sat May 20 13:22:29 2017,Sat May 20 13:35:38 2017,bild+spiegelonline+ihre.sz,GradientBoosting,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_500,500,0.11203070089601863
0,Sat May 20 12:33:44 2017,Sat May 20 12:35:48 2017,foxnews+nytimes+theguardian,DecisionTree,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_500,500,0.150065883237972
0,Sat May 20 12:33:44 2017,Sat May 20 12:35:30 2017,foxnews+nytimes+theguardian,LinearRegression,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_500,500,0.0990810221886978
0,Sat May 20 12:33:45 2017,Sat May 20 12:34:22 2017,foxnews+nytimes+theguardian,Ridge,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_100,100,0.10181254351776137
0,Sat May 20 12:33:48 2017,Sat May 20 12:34:53 2017,bild+spiegelonline+ihre.sz,Baseline,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_250,250,0.13424741123542924
0,Sat May 20 12:33:45 2017,Sat May 20 12:35:44 2017,foxnews+nytimes+theguardian,GradientBoosting,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_100,100,0.10105515576617242
0,Sat May 20 12:33:45 2017,Sat May 20 12:42:49 2017,foxnews+nytimes+theguardian,GradientBoosting,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_500,500,0.10103916818197874
0,Sat May 20 12:33:48 2017,Sat May 20 12:34:25 2017,foxnews+nytimes+theguardian,Baseline,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_100,100,0.1182658707235916
0,Sat May 20 12:33:47 2017,Sat May 20 12:36:36 2017,bild+spiegelonline+ihre.sz,DecisionTree,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_500,500,0.16011285200917807
0,Sat May 20 12:33:48 2017,Sat May 20 12:34:25 2017,bild+spiegelonline+ihre.sz,DecisionTree,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_100,100,0.15741515701231604
0,Sat May 20 12:33:45 2017,Sat May 20 12:42:17 2017,bild+spiegelonline+ihre.sz,SVRPoly,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_500,500,0.14342357506635986
0,Sat May 20 12:33:45 2017,Sat May 20 12:34:49 2017,foxnews+nytimes+theguardian,DecisionTree,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_250,250,0.14577856007584528
0,Sat May 20 12:33:50 2017,Sat May 20 12:53:29 2017,bild+spiegelonline+ihre.sz,SVRPoly,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_1000,1000,0.14342342491049942
0,Sat May 20 12:33:48 2017,Sat May 20 12:38:17 2017,foxnews+nytimes+theguardian,SVRLinear,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_500,500,0.10578988919302534
0,Sat May 20 12:33:44 2017,Sat May 20 12:34:53 2017,foxnews+nytimes+theguardian,SVRLinear,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_100,100,0.11201188207606844
0,Sat May 20 12:33:45 2017,Sat May 20 12:37:48 2017,foxnews+nytimes+theguardian,LinearRegression,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_1000,1000,0.09914059770177668
0,Sat May 20 12:33:46 2017,Sat May 20 12:36:18 2017,bild+spiegelonline+ihre.sz,ExtraTrees,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_500,500,0.11673246028499674
0,Sat May 20 12:33:48 2017,Sat May 20 12:35:09 2017,foxnews+nytimes+theguardian,SVRPoly,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_100,100,0.1293050672549101
0,Sat May 20 12:33:49 2017,Sat May 20 12:40:04 2017,bild+spiegelonline+ihre.sz,ExtraTrees,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_1000,1000,0.11774419091501714
0,Sat May 20 12:33:44 2017,Sat May 20 12:36:06 2017,foxnews+nytimes+theguardian,SVRRbf,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_250,250,0.12100783493524772
0,Sat May 20 12:33:48 2017,Sat May 20 12:38:00 2017,bild+spiegelonline+ihre.sz,RandomForest,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_500,500,0.1174543710421485
0,Sat May 20 12:33:45 2017,Sat May 20 12:35:51 2017,bild+spiegelonline+ihre.sz,Baseline,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_500,500,0.13424741123542924
0,Sat May 20 12:33:45 2017,Sat May 20 12:39:07 2017,foxnews+nytimes+theguardian,KNeighbours,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_1000,1000,0.11148929866753357
0,Sat May 20 12:33:45 2017,Sat May 20 12:39:02 2017,bild+spiegelonline+ihre.sz,LinearRegression,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_1000,1000,0.10657601794211502
0,Sat May 20 12:33:49 2017,Sat May 20 12:41:49 2017,bild+spiegelonline+ihre.sz,SVRLinear,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_500,500,0.11553055659681545
0,Sat May 20 12:33:45 2017,Sat May 20 12:36:06 2017,foxnews+nytimes+theguardian,KNeighbours,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_500,500,0.10781687137666154
0,Sat May 20 12:33:44 2017,Sat May 20 12:35:14 2017,foxnews+nytimes+theguardian,KNeighbours,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_250,250,0.1066399594778358
0,Sat May 20 12:33:45 2017,Sat May 20 12:34:43 2017,foxnews+nytimes+theguardian,Baseline,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_250,250,0.1182658707235916
0,Sat May 20 12:33:46 2017,Sat May 20 12:43:26 2017,bild+spiegelonline+ihre.sz,RandomForest,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_1000,1000,0.11802902478484745
0,Sat May 20 12:33:45 2017,Sat May 20 12:42:52 2017,foxnews+nytimes+theguardian,SVRRbf,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_1000,1000,0.12513442668978414
0,Sat May 20 12:33:47 2017,Sat May 20 12:34:48 2017,foxnews+nytimes+theguardian,RandomForest,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_100,100,0.1068999258645812
0,Sat May 20 12:33:47 2017,Sat May 20 12:34:26 2017,bild+spiegelonline+ihre.sz,ExtraTrees,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_100,100,0.11545656367296647
0,Sat May 20 12:33:44 2017,Sat May 20 12:39:30 2017,bild+spiegelonline+ihre.sz,DecisionTree,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_1000,1000,0.1656535537680589
0,Sat May 20 12:33:45 2017,Sat May 20 12:38:43 2017,foxnews+nytimes+theguardian,SVRSigmoid,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_500,500,0.12513613700268253
0,Sat May 20 12:33:46 2017,Sat May 20 12:35:00 2017,bild+spiegelonline+ihre.sz,DecisionTree,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_250,250,0.16194577881078398
0,Sat May 20 12:33:47 2017,Sat May 20 12:35:02 2017,bild+spiegelonline+ihre.sz,ExtraTrees,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_250,250,0.11534069645932905
0,Sat May 20 12:33:46 2017,Sat May 20 12:37:43 2017,foxnews+nytimes+theguardian,Baseline,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_1000,1000,0.1182658707235916
0,Sat May 20 12:33:45 2017,Sat May 20 12:34:23 2017,foxnews+nytimes+theguardian,LinearRegression,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_100,100,0.10172488794206656
0,Sat May 20 12:33:45 2017,Sat May 20 12:34:28 2017,foxnews+nytimes+theguardian,KNeighbours,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_100,100,0.10595747169369413
0,Sat May 20 12:33:46 2017,Sat May 20 12:52:30 2017,bild+spiegelonline+ihre.sz,SVRRbf,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_1000,1000,0.1378856509887134
0,Sat May 20 12:33:45 2017,Sat May 20 12:38:03 2017,bild+spiegelonline+ihre.sz,SVRSigmoid,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_250,250,0.13499635190521
1,Sat May 20 13:22:40 2017,Sat May 20 13:50:08 2017,bild+spiegelonline+ihre.sz,GradientBoosting,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_1000,1000,0.11226558782117703
0,Sat May 20 12:33:46 2017,Sat May 20 12:34:21 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_100,100,0.11386605707510697
0,Sat May 20 12:33:48 2017,Sat May 20 12:38:16 2017,foxnews+nytimes+theguardian,DecisionTree,14582,309,5573.97622725136,16507.198274998085,text_tfidf_bow_1000,1000,0.1488840131428962
1,Sat May 20 13:22:41 2017,Sat May 20 13:40:05 2017,bild+spiegelonline+ihre.sz,SVRLinear,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_1000,1000,0.11399959216555892
0,Sat May 20 12:33:45 2017,Sat May 20 12:36:29 2017,bild+spiegelonline+ihre.sz,Ridge,19921,1656,941.8332947119618,2648.9823406212618,text_tfidf_bow_500,500,0.10801874239887976
