ANGRY,HAHA,LIKE,LOVE,SAD,WOW
0.0157814347315,0.0250823394542,0.371401995766,0.0145378443397,0.379933166436,0.0137681102876
0.0693480037409,0.0653064242979,0.0339847006325,0.00369608716889,0.0251516066139,0.0084876017446
0.0909828104025,0.00523625694614,0.092916299358,0.0109338741031,0.0291184962339,0.0110148762292
0.0572157885541,0.0390686818015,0.0820226864278,0.0666399820127,0.050636887218,0.00174131086705
0.112034309028,0.0208177928804,0.173423878823,0.0225473400906,0.171978974316,0.0672242715504
2.21536389602e-05,0.352417465979,0.331010788971,0.0102683988904,0.00185839726251,0.01301882902
0.333757463234,0.00463473257769,0.368404818335,0.00348418197501,0.0337724792286,0.000275674730383
0.139865736036,0.00529576784052,0.135034159537,0.0187699507903,0.000514963492525,0.00915756994274
0.0589754920802,0.00493142248859,0.139610340301,0.0178199150705,0.0849310361473,0.00859230465576
0.192558965345,0.0304579326885,0.232877300377,0.0643697549363,0.0366679620513,0.0375621952278
0.0863390860494,0.110462784218,0.0306174835665,0.00906979465513,0.0461767286843,0.017634247706
0.513326381607,0.0140935850955,0.430429874424,0.0301921558008,0.0755220732111,0.0369113069253
0.143684830951,0.209067849822,0.300502808521,0.00676930402404,0.00494681558791,0.0405337526397
0.0421301831841,0.0150867014919,0.0556661077478,0.00534382473133,0.02965025769,0.0885765594651
0.0943804200844,0.0912378610011,0.357536145477,0.00916286732253,0.409260212315,0.14305708157
0.408031751729,0.0398105588793,0.448473131843,0.0384245370052,0.0960307594945,0.0226457165039
0.151124565643,0.237309793567,0.376248955607,0.0359709854121,9.97835198808e-05,0.0238853653289
0.184873481716,0.00703970235104,0.449560214689,0.00625371622746,0.294477783658,0.0164976321068
0.134821611865,0.00368847733975,0.217923672599,0.0700983223773,0.123002784363,0.0265091214082
0.209844665974,0.0759363067425,0.245706048867,0.00586043200956,0.0399712129404,0.0776869087042
0.0223278277762,0.0292579835806,0.00118551524866,0.0161336788332,0.00313789334625,0.00725114493119
0.120991539996,0.0227938140867,0.361101124117,0.00380546524006,0.288697918279,0.0219890548309
0.28356130599,0.0551939542694,0.355421091453,0.0196105554709,0.160692706421,0.0140284112177
0.198613292355,0.0461201188519,0.179891179553,0.0833551041276,0.00661004843324,0.01190282404
0.0791594135439,0.00868107449333,0.0868980550103,0.0255495251878,0.00546025963614,0.0365089815114
0.181514273305,0.0203209653099,0.171696923316,0.0055581544984,0.059380041245,0.0433182714248
0.00538617644904,0.14244838764,0.115819096023,0.040744880086,0.0390487430089,0.0477781550282
0.0483748174919,0.0288447052353,0.206745845653,0.0316930292995,0.285578898091,0.0333065590105
0.0104330147117,0.0194575387743,0.0346648953379,0.0421732646354,0.0859508381348,8.815409894e-05
0.114681612419,0.0365367917571,0.0563963166419,0.107582900926,0.00815110383957,0.00460970955181
0.250639244669,0.0198628361489,0.424750797733,0.0249143870274,0.0197180773575,0.199170698883
0.0240884976246,0.0395652022576,0.0377516869391,0.0469985808604,0.00684426498432,0.000614454272642
0.268616685245,0.0865915017687,0.480813072796,0.0502415108784,0.156852905435,0.0189934912251
0.260491679356,0.0157594867348,0.33887431531,0.0549150496924,0.113626009449,0.0039121894631
0.450901270708,0.0519848182774,0.458450727832,0.0290139074902,0.0939276244186,0.00537944152718
0.0468457580642,0.295210401094,0.33560010354,0.0332162773445,0.00220748441708,0.0289677061432
0.212804489365,0.0652140915499,0.282063007486,0.0554723983353,0.0468325895182,0.0126842353884
0.1373820187,0.0130932012533,0.0743106391907,0.0718817207958,0.0335218615491,0.0292390015829
0.149025788575,0.0467034964701,0.153115243731,0.0357109012637,0.0855162543928,0.000987598497316
0.0231387825718,0.0235749759902,0.0350156423067,0.00343469066333,0.0012475679038,0.00701585768816
0.0275803095223,0.191540503708,0.232621679835,0.0188068576105,0.0492827264999,0.136751069759
0.119423224805,0.0612927134588,0.13117459816,0.0573417281236,0.00570616779789,0.0135065558183
0.127769356067,0.098160838945,0.2421671413,0.0864246300659,0.0688048352813,0.0338567410732
0.0619167292523,0.0278351543942,0.490979701591,0.0224013806162,0.659559280724,0.0564263148707
0.0632543688134,0.0771139796665,0.140130328539,0.00720672224321,0.00223365980943,0.00920236211202
0.0491979056452,0.00102852412427,0.0122186824605,0.0390095232041,0.00063924739618,0.0207392933812
0.317071124724,0.226704885293,0.518947091073,0.0432030079144,0.00022393424691,0.0185980232172
0.0801008850596,0.00754188301295,0.0856147146126,0.038944072368,0.0307028741302,0.0212969108037
0.10641382915,0.102773802667,0.184648456909,0.0659561236971,0.0150892895838,0.0565062383731
0.109277280131,0.322841378812,0.408107551248,0.0175454000268,0.0449738944582,0.257062747051
0.632247297539,0.00769942086048,0.592397865001,0.0425939803777,0.00833312779513,0.00337825477458
0.431990903073,0.170165544639,0.521837242075,0.025065056039,0.0367471100764,0.0185070395209
0.450117403139,0.114771334313,0.620650606106,0.0353152912866,0.0725337636519,0.0185433962893
0.279365872391,0.0255932674803,0.3035908288,0.00152944570021,0.0163386854973,0.0134409287263
0.0588180322282,0.060012178124,0.0974141993741,0.0764637716252,0.045671092655,0.00937666799206
0.0894261344947,0.0648537981195,0.0860089863255,0.122081268743,0.0299695153251,0.0238408071288
0.0524155915371,0.0365751290818,0.546177993905,0.0376222530863,0.646530043075,0.0262609245358
0.000987845377801,0.0355152445405,0.104849867342,0.0102138360318,0.121897551419,0.0413612472072
0.0156841866296,0.0429324577353,0.0135186952742,0.100891206465,0.0209390064444,0.0348542509295
0.0688691538917,0.0584085383652,0.0446530426567,0.00654371280777,0.0317251400666,0.0168448053088
0.0738115792777,0.0344223009949,0.100387121182,0.0555860652382,0.021798841851,0.0259404642961
0.0223034463227,0.0358056727455,0.0805558224075,0.0599293357392,0.0742560242696,0.00812001480888
0.000561517289854,0.0162884666182,0.287015836595,0.0149752988938,0.309143774028,0.0240026224479
0.0934900866127,0.0724301503093,0.0102792137659,0.0106770608602,0.00392268183354,0.00402634351085
0.101816283582,0.0493878689218,0.0278720493919,0.181709698327,0.062947267645,0.00456967243022
0.0637202430651,0.0454108590023,0.0468566140884,0.131470618479,0.028587307889,0.0406088226105
0.489330228518,0.0674185123563,0.496379423671,0.014579945276,0.0287408777354,0.0170484941921
0.11389520134,0.0374018067645,0.139296730067,0.022278637027,0.00347418317649,0.0137525421655
0.0224067373523,0.196915508031,0.146207702783,0.0226943758735,0.0616467389466,0.0112265722198
0.0407074309372,0.00983695777362,0.0387721077124,0.053034074243,0.0506980102092,0.00943621696458
0.105662331068,0.0591494082768,0.0567482367641,0.151010476152,0.0180371365258,0.0249098370454
0.139972763014,0.129188890315,0.00567929810544,0.0128717150394,0.000457888313449,0.00404934407855
0.103191328205,0.0949050271996,0.193114928984,0.0109640941177,0.00989150138532,0.0158741690825
0.0930262628281,0.0458009239241,0.138837905654,0.0185271282022,0.0470980410926,0.0285601939885
0.143106375955,0.0811982117448,0.253184437584,0.0572561049648,0.0220399194599,0.064096035389
0.0716758929425,0.310080117878,0.218337538062,0.024960880722,0.0488040251923,0.0439098313442
0.07941045587,0.0268417170446,0.102001616999,0.0386431656961,0.0200466007311,0.0143460090492
0.036330531662,0.468761302579,0.450223845695,0.0162947988199,0.00748558044881,0.0310876092768
0.0250157442225,0.495352570369,0.557386722359,0.0314800443406,0.062194428279,0.00630402382881
0.0587215502164,0.163926899474,0.05491597328,0.0375551674458,0.0720618110547,0.015782732369
0.0135594204925,0.163166409843,0.531175861185,0.0311523173143,0.0102670441075,0.395869392271
0.0459564919054,0.0307107363438,0.105357364069,0.0539440700898,0.0718470202413,0.0107871856685
0.38122710201,0.0184505004274,0.469715763523,0.0310512520596,0.151897213411,0.0139067994112
0.35095430718,0.107927400743,0.50141999095,0.044560331418,0.0564285207678,0.0306700936776
0.128264340427,0.0627548588123,0.594668925628,0.00123048762848,0.552416516157,0.0244875597719
0.0860096531814,0.0402488294977,0.096589224736,0.0614619750903,0.00891846120147,0.0407111783486
0.0631606997198,0.0429512852953,0.0838082928322,0.0814129724097,0.0317052209449,0.0274040592818
0.285955989554,0.0323037958732,0.175900530835,0.00149155496675,0.0810912926729,0.00483118479395
0.0520951812972,0.00649094547225,0.418229836818,0.0174535750174,0.393560587906,0.00348141189594
0.0636034737647,0.490697016609,0.409466129143,0.0195368505683,0.00392697304303,0.00583640991072
0.552089954737,0.0787154693314,0.625027955661,0.0269002357564,0.20657699565,0.0280232896387
0.0645610654718,0.180562490356,0.202444688822,0.0563424028252,0.0101038192321,0.0237673550521
0.0924974651316,0.104077876789,0.00390539405926,0.00244282567638,0.0604467832903,0.042518151897
0.286096333624,0.0353111486623,0.392767041283,0.00726313282732,0.0198613175946,0.169106306744
0.416852066437,0.143546558701,0.513788311701,0.0331400626998,0.00702845043754,0.00644180029948
0.120160909326,0.0845416606845,0.246070395748,0.0452823179333,0.00193092669593,0.0885810703664
0.410284145236,0.0276418971156,0.317181259676,0.0096167909612,0.0959916275187,0.0401474300351
0.199862516971,0.157326756963,0.326307727556,0.0292364872103,0.0410875211958,0.0394424620284
0.119350284635,0.0365658846523,0.0650764552893,0.0144649332282,0.0116974070485,0.0880721878179
0.135994418859,0.110132939161,0.257746017124,0.00756404448819,0.00500940322928,0.00906401784533
0.0519197795342,0.0458122713783,0.119647717331,0.0296584261038,0.0673324417312,0.0157583492087
0.152596385561,0.0535134897517,0.178785418696,0.0502215999842,0.0132841859619,0.00961295740603
0.033820849371,0.21312006934,0.227276958815,0.00661093573396,0.0114986331221,0.0660873077022
0.0813178762717,0.0223875872532,0.0645481960919,0.0671574827782,0.0739987893846,0.00122339953298
0.168172486371,0.0868450263793,0.301182496257,0.0436521343981,0.0514155981305,0.0384015197738
0.0391016165965,0.00417343438926,0.136214765695,0.00319324227168,0.0717393603292,0.246075550503
0.0708210544707,0.0608236742224,0.0291962223666,0.0324853374489,0.227478208775,0.0341519202663
0.499902095133,0.0440326497366,0.426717078618,0.00704526675573,0.0535846878587,0.0314775878362
0.361269566891,0.0576821438986,0.297617689974,0.00301082135909,0.0576952437638,0.0487146893861
0.0437112715021,0.010423832055,0.0666575917997,0.0243910855646,0.0245778323592,0.0364464296813
0.421229944334,0.0181539891182,0.561084025187,0.0416222369313,0.0730588509395,0.126571455963
0.0651945855221,0.0340155355212,0.128690921128,0.0233825248788,0.0489598388492,0.00390348611433
0.201925168127,0.120314448145,0.399029235697,0.0337168281325,0.020174431769,0.0903320157884
0.247352524934,0.260683726903,0.535597076957,0.0350763258253,0.0456767539712,0.0169603969743
0.207199129482,0.00915725120582,0.225291183926,0.0343618733829,0.0145688419392,0.0287278346823
0.102582146202,0.0809137579831,0.0523431866078,0.0151052910657,0.0760999887123,0.0303198992581
0.23669744851,0.0803433540678,0.282373492415,0.0884218016335,0.0116335535574,0.042120937914
0.0662433570263,0.0235237201168,0.012309314557,0.00259062867141,0.0361530495615,0.00833335588038
0.0368519663007,0.0118796972003,0.0489723850402,0.0259186902767,0.0762969242564,0.023566420161
0.553872916892,0.0438395176212,0.620830300567,0.0410999227135,0.130737589091,0.0211592349188
0.054847783262,0.0105310975886,0.059808081026,0.0119391683072,0.00494580972734,0.00139358268186
0.016582666382,0.00683845486417,0.256484431513,0.0153097990925,0.20209337837,0.0931219734823
0.0915855863283,0.0657712353977,0.159741794676,0.0188569086116,0.0105677155755,0.0106741659857
0.0958457120162,0.0503618177643,0.179485604239,0.00207202204075,0.020529358884,0.0106766935337
0.35513939981,0.112809326481,0.457152147518,0.0311146789181,0.00714085671131,0.0274589568558
0.176742820825,0.0491448672274,0.29885551187,0.0480517811401,0.0194830907839,0.101536514174
0.104876461695,0.0524654492195,0.179948978511,0.074173816949,0.0791215029966,0.0176593815487
0.0620280999328,0.0211345179285,0.48217315362,0.0140151724373,0.305430198097,0.273920745822
0.0513920289041,0.362111099945,0.364924174345,0.0284509713125,0.0736161066429,0.00903996797363
0.00760884809651,0.00239530072193,0.129320233594,0.00393563960748,0.0436475443839,0.166899268767
0.0358593739984,0.129778734716,0.100735117382,0.0236026371673,0.0102246791969,0.0406430730284
0.453560583815,0.0015033903277,0.48138873709,0.0304788947062,0.0238330915778,0.0806367492306
0.045786945031,0.0806521082183,0.0226621168152,0.105854880085,0.0218475346082,0.0239254782593
0.0440753431364,0.129686202925,0.169678278597,0.0367104610979,0.0297358828767,0.00289131075604
0.0651414754728,0.0274144872423,0.010576775308,0.0370296759643,0.0514075803687,0.00645806892584
0.0150292821996,0.100320380641,0.121052875997,0.0135122105614,0.0118207164335,0.0104288505615
0.0198987648988,0.0756162567493,0.0924481884154,0.0232130651449,0.0270035980121,0.23817987322
0.0530635461373,0.0230991316567,0.225152491882,0.119139908647,0.218168256843,0.0499614658916
0.155455332194,0.0356166281547,0.184308752891,0.00468353337602,0.00525549879199,0.00317582471061
0.0798675582702,0.0284999241,0.152545380414,0.116797495563,0.164693807455,0.0205784402336
0.0503389398032,0.114010981707,0.13750174324,0.01983567191,0.00446729177464,0.00254521458556
0.292061019111,0.0582064651424,0.346325491364,0.0721183948285,0.0484843882596,0.0196920136789
0.246318762254,0.0103500109897,0.282914659332,0.0505258954508,0.0414484631131,0.0353233184264
0.069694816149,0.0569906099648,0.0992095386322,0.0927372691927,0.0562207826044,0.00904059910666
0.147431458265,0.247100888045,0.399666455175,0.0171502336907,0.0308482024679,0.00856385991274
0.0961728473313,0.0538471063422,0.0218063055264,0.0513468464235,0.136201680849,0.0157222680729
0.168403494007,0.115899540824,0.206721580338,0.0606064944804,0.0263758823199,0.00940092230713
0.0379674396319,0.0809560437113,0.128072893987,0.00524271000777,0.0359751778123,0.115816757712
0.00529214036445,0.0157512370552,0.142312969655,0.0172524267541,0.17057414394,0.0214678442215
0.154301782956,0.0938228158179,0.280367029087,0.00326968915379,0.0351884603974,0.000323659069405
0.0694266718147,0.551761701495,0.485622624523,0.0100766359501,0.0226106005553,0.0092463697628
0.39045400489,0.0772190481716,0.486358648088,0.0163154317098,0.0603554593608,0.129083663718
0.0628037199983,0.0385856036239,0.0200671166699,0.198982732837,0.127230042989,0.049703750444
0.15487183202,0.116576668266,0.192448024062,0.0292302786221,0.0625299265122,0.0127597289111
0.0352831130782,0.0383151218747,0.140680271002,0.026341992872,0.00722100514836,0.156769249929
0.193963707364,0.0607315495617,0.142711333983,0.00436160334316,0.0338220130256,0.0287044401882
0.0857065866026,0.0452229229941,0.306592533285,0.0192538244417,0.296841424274,0.0114787301554
0.0832491056592,0.0553378875274,0.0431393525581,0.0117651752982,0.139676482353,0.05381503869
0.54528054197,0.0338156128087,0.525891699609,0.0208453952256,0.0124504725102,0.0477226381834
0.273528948764,0.0962733893643,0.132667471076,0.0112458892217,0.056836825277,0.00100284773108
0.117257178676,0.0167643497008,0.168668310164,0.00243175938507,0.280196295262,0.00860339673853
0.112164980436,0.0801228234978,0.120855003625,0.0858835495319,0.0144728372275,2.20880048191e-05
0.127248387188,0.0179172656834,0.313955426574,0.0160062690047,0.234595721964,0.240531626486
0.357918084402,0.0440601245648,0.320766536621,0.0416840700731,0.0704635286505,0.0218708817938
0.244626455794,0.175785958297,0.384446993396,0.0169126092872,0.000180961427935,0.0192337728356
0.0398026268629,0.00393948626204,0.346651619479,0.0029510971623,0.430409560802,0.0449437035602
0.0567336742,0.0134239651948,0.168895909333,0.0648433666775,0.140359501244,0.0232221353711
0.233859062865,0.115832133191,0.525976024668,0.00807354931865,0.10849166306,0.075866714871
0.0448517498057,0.0204429091813,0.0169626885119,0.0753630817615,0.169061377195,0.142030265909
0.0897799338565,0.184662007106,0.268202613301,0.0451919344637,0.0201348623529,0.0188177444489
0.519875180448,0.051769573541,0.493662379802,0.0455472354389,0.00141545139078,0.0725194597249
0.14167829562,0.616890483027,0.496891781865,0.0288164130816,0.0141289108377,0.0363670967017
0.165936604137,0.0879977271841,0.200972745256,0.0141845954312,0.0264455335798,0.0123314570542
0.110562903899,0.0661900835879,0.228992166639,0.00996062943558,0.0478103276489,0.0143894809382
0.254958451274,0.358556348622,0.586691996395,0.0520922004992,0.00262627238301,0.0226431246157
0.0786773527418,0.0329244059949,0.247808873618,0.020383762089,0.12214603184,0.0344448451303
0.094138281532,0.212651558352,0.246655652662,0.0525911499166,0.0150547289705,0.00751169166579
0.0442638427003,0.0436051908351,0.0959547922966,0.0283284510492,0.170219290145,0.0419329867361
0.028663777264,0.0296469850441,0.0856410258845,0.0317418741676,0.0464522540623,0.0126198836817
0.43143339449,0.109066622895,0.392344675804,0.0083538207369,0.0771128560948,0.00121886885069
0.326156613813,0.0114146961854,0.353368134211,0.0359362878038,0.0428605404361,0.00887257158074
0.0574112237315,0.0132264735778,0.0542907552261,0.111967203912,0.0201557506014,0.00719450197801
0.0555913795581,0.33630605365,0.339210798042,0.0444763530398,0.00660378590709,0.096368691082
0.0464918810981,0.0412713868106,0.00227491162219,0.00303566564916,0.0391926740124,0.12164536465
0.413807747551,0.0445052732586,0.363387954738,0.021625767003,0.0269288338702,0.0426400813188
0.110541816892,0.30683630658,0.136409599191,0.0249088551263,0.0364287004539,0.00145266508325
0.0451572992748,0.0973372617206,0.0381763641655,0.020127688518,0.00497601439802,0.00114807583967
0.0596836336071,0.0993620586452,0.28594569925,0.019799544584,0.0455859329212,0.101113618661
0.00780188508914,0.00803315090091,0.04626567708,0.0220035757577,0.0222077189541,0.00182311655642
0.0626188192556,0.0612943975599,0.0977361227567,0.0882266355728,0.00898091324267,0.0530686282713
0.20677955781,0.0468741168862,0.243651551158,0.039721708929,0.0198260576602,0.00989352773098
0.0242815213828,0.0195688378499,0.381044400484,0.0187432678501,0.39168469803,0.0128156538378
0.00716172764054,0.00415813796942,0.133928500924,0.0249902164342,0.0124077819452,0.107850368154
0.169575572022,0.0191787010001,0.0399182580715,0.000649348380394,0.17051873452,0.0223320679498
0.44468073609,0.0297847407744,0.531093973749,0.0356156509792,0.0459886999383,0.105824929474
0.0193788899046,0.00763374950228,0.318178432837,0.000259796769296,0.371970422546,0.0270391470711
0.00868300149075,0.0443308622884,0.00755157073926,0.0665876457925,0.0335810011899,0.0124556484372
0.0546435493994,0.0105357843478,0.014349109409,0.0196664938189,0.0195574600452,0.0585659082343
0.0534879784965,0.134041157986,0.111640069076,0.0143887266994,0.0325522316877,0.0129233845975
0.101355078542,0.0102040567291,0.115845706051,0.106856911077,0.111181041696,0.231728971941
0.232065873266,0.0320077882192,0.147046120619,0.00436851615794,0.0586462157481,0.0100027674786
0.00245484803123,0.246862142685,0.440390875506,0.0510544431831,0.0333130497475,0.208815278226
0.247655283548,0.0446525764632,0.292041407602,0.0554778212968,0.0297210447644,0.0254903241234
0.288699764605,0.0211559271644,0.383386537507,0.0418903806485,8.14497129536e-05,0.115502676099
0.000484337606149,0.187763669421,0.131459582277,0.012411971648,0.041584185416,0.027616210982
0.0327679174109,0.0678529146956,0.0447308114663,0.0196296417415,0.000246813796643,0.0295222697196
0.111447123432,0.142413313966,0.029508699551,3.40430645558e-05,0.0376150045065,0.0390384524244
0.0245839620792,0.0138224021094,0.0736779604865,0.0019316068813,0.0644676813366,0.0495482502197
0.0800106998737,0.0692661461188,0.130755863767,0.00170038097922,0.0167436615779,0.00347770162699
0.470578779867,0.0202580372787,0.434916020061,0.0104048866445,0.0075817790913,0.0182278300805
0.065331646558,0.0235129061473,0.0760494531008,0.0213983218978,0.0207165668607,0.0078841760683
0.112702815351,0.0278490079717,0.184609438783,0.0490379287226,0.086474672887,0.00662087129631
0.235536185919,0.224573532255,0.369416017814,0.0234457628712,0.07635206105,0.00910412356157
0.131723074095,0.21615026914,0.0531099947784,0.0191041954644,0.00690121348826,0.0191142182907
0.11701152407,0.00234760954981,0.142658035102,0.042583732059,0.0338736834003,0.0320089501401
0.0864147991555,0.061519289868,0.159841085493,0.0697562636211,0.0507026537934,0.0309606062975
0.0973780499138,0.186045518546,0.271296521291,0.0152159942806,0.00154970951837,0.00463865663029
0.0412040673451,0.0203506089885,0.0779441776447,0.0112158451168,0.00347106016838,0.0241342862595
0.0908836283768,0.124281047108,0.181857415122,0.029386789542,0.022166742526,0.0182462717048
0.116227449797,0.0778839262762,0.239947394182,0.0327267903444,0.0493353895193,0.0292274189347
0.322019382601,0.289076097314,0.562791513875,0.0278040521204,0.0217492971281,0.00124938320784
0.351041451556,0.225722702241,0.55723014022,0.0306568160636,0.000275321623033,0.0108474808632
0.237117431605,0.0175532937701,0.272203988758,0.00979533698207,0.101227385489,0.128555985854
0.0672234796688,0.0599246747179,0.0760414146799,0.00824448999646,0.0248276399379,0.0667570696894
0.0345497950688,0.053323424068,0.141197597132,0.0229958591855,0.0606267147178,0.015693522463
0.279517987041,0.196104914127,0.497641104497,0.0249063079992,0.000262606874774,0.047187118202
0.0139718017333,0.0172454551053,0.00425401263171,0.0118836866355,0.0256253715167,0.0299813921484
0.105048967733,0.112425839551,0.179607428384,0.0599088921481,0.00188116756825,0.02016034568
0.065964573594,0.0324584009119,0.0564269318633,0.0581341829801,0.00636004515459,0.0224981854921
0.615410712055,0.0284316083192,0.550162529753,0.034425093081,0.0145787693792,0.0121872884773
0.00703378475916,0.0290032369371,0.101771970804,0.0483849260541,0.0250937988158,0.00774377576265
0.195989615632,0.0336029184371,0.223764615861,0.0703249000422,0.0265213675394,0.0379756142955
0.132329573791,0.109592694589,0.213142241577,0.0266178018534,0.0112845440687,0.273781466701
0.092746074579,0.0740108032694,0.168225726854,0.0224042826056,0.00770431586084,0.0161688157504
0.00338472147017,0.0342570328978,0.0664231917632,0.0273597667313,0.115681069482,0.0157436433802
0.0838881550831,0.117517125058,0.0888144513547,0.177936939507,0.0434112836969,0.0219348270228
0.0213917219107,0.0458605497929,0.0490606157193,0.00584849391197,0.0378835232653,0.0502266853376
0.129746457945,0.0773849439761,0.151777893455,0.0887862114044,0.00659366517237,0.0268390377661
0.173251208206,0.0728414328538,0.322645097911,0.0278190368278,0.0679922574409,0.0363792362381
0.311133898836,0.260035782361,0.573571931735,0.00624800407821,0.000654762041464,0.00930501665833
0.209430824744,0.241523070323,0.430668503416,0.0276744518417,0.0119423959372,0.00455333574659
0.438616036123,0.152192001267,0.62070355914,0.0536542950551,0.07832445934,0.00522535746524
0.0869512156228,0.00365896668785,0.102027741808,0.0165084260852,0.0246672566585,0.0525932422408
